urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_480p,kamera_video_kayıt_çözünürlüğü_720p (HD),kamera_video_kayıt_çözünürlüğü_Unknown,tasarim_gövde_malzemesi_kapak_Cam,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Fiberglass | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_PoliKarbonat (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_BlackBerry OS,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
265,57.0,6.5,90.0,4500.0,1,25.0,0,64.0,1.0,30.0,32.0,8.0,8.0,684.45,8.0,128.0,8.4,189.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
266,50.0,6.43,60.0,5000.0,1,33.0,0,64.0,0.0,30.0,13.0,8.0,12.0,423.1,6.0,128.0,8.29,178.8,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
267,78.0,6.83,120.0,6500.0,1,90.0,0,50.0,1.0,60.0,20.0,8.0,4.0,2024800.0,12.0,512.0,8.2,215.7,0.0,1,1,1,1,6.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,76.0,6.67,120.0,6000.0,1,90.0,0,50.0,1.0,60.0,20.0,8.0,4.0,1649900.0,12.0,512.0,8.29,195.0,0.0,1,1,1,1,6.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
273,61.0,6.9,120.0,4720.0,1,70.0,0,50.0,1.0,30.0,32.0,8.0,6.0,764.1,8.0,256.0,7.64,196.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
274,58.0,6.95,144.0,5000.0,1,33.0,0,100.0,0.0,30.0,32.0,8.0,4.0,1019600.0,12.0,256.0,8.0,230.0,0.0,1,1,1,1,5.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
275,87.0,6.3,120.0,3582.0,1,25.0,1,48.0,1.0,60.0,12.0,6.0,3.0,1853700.0,8.0,512.0,8.25,199.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
276,54.0,6.5,120.0,5000.0,1,25.0,0,50.0,1.0,30.0,13.0,8.0,5.0,480.8,6.0,128.0,8.3,197.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
277,73.0,6.7,60.0,4383.0,1,20.0,1,48.0,1.0,60.0,12.0,6.0,4.0,1417400.0,6.0,256.0,7.8,201.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
278,44.0,6.79,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,278.5,4.0,128.0,8.17,198.5,0.0,1,1,1,1,5.3,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,50.0,4.7,60.0,2018.0,1,20.0,1,12.0,1.0,60.0,7.0,6.0,5.0,1354000.0,4.0,64.0,7.3,144.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280,60.0,6.67,120.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,6.0,808.8,8.0,256.0,8.8,203.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,55.0,6.67,120.0,5020.0,1,33.0,0,108.0,0.0,30.0,16.0,8.0,8.0,417.8,8.0,128.0,8.1,193.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,41.0,6.4,60.0,4000.0,1,15.0,0,25.0,0.0,30.0,25.0,8.0,10.0,274.9,6.0,64.0,7.7,166.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
283,82.0,6.5,120.0,4400.0,1,25.0,1,200.0,1.0,30.0,10.0,8.0,3.0,1995100.0,12.0,512.0,8.9,215.0,0.0,1,1,1,1,5.4,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,44.0,6.67,120.0,5000.0,1,18.0,0,48.0,0.0,30.0,8.0,8.0,12.0,249.2,4.0,128.0,7.8,192.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
285,50.0,6.78,90.0,5000.0,1,18.0,0,64.0,0.0,30.0,13.0,8.0,12.0,283.3,8.0,256.0,7.7,188.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
286,43.0,6.67,90.0,5100.0,1,45.0,0,50.0,0.0,30.0,5.0,8.0,11.0,249.6,6.0,128.0,7.68,186.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
287,36.0,6.6,90.0,5000.0,0,30.0,0,50.0,0.0,30.0,5.0,8.0,28.0,154.1,4.0,128.0,8.6,199.0,0.0,1,1,1,1,5.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
288,84.0,6.7,120.0,4441.0,1,20.0,1,48.0,1.0,60.0,12.0,6.0,3.0,1740400.0,8.0,512.0,8.25,221.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289,58.0,6.67,120.0,5000.0,1,67.0,0,50.0,1.0,30.0,16.0,8.0,6.0,585.1,8.0,128.0,7.9,187.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,68.0,6.7,60.0,4325.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,684.45,6.0,128.0,7.8,203.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291,69.0,6.8,60.0,4300.0,1,45.0,1,12.0,1.0,60.0,10.0,8.0,7.0,743.4,12.0,256.0,7.9,198.0,0.0,1,1,1,1,5.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,57.0,6.78,144.0,5200.0,1,45.0,1,50.0,1.0,30.0,13.0,8.0,6.0,434.2,8.0,256.0,7.55,199.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
294,49.0,6.7,120.0,5160.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,12.0,280.3,8.0,256.0,7.7,188.0,0.0,1,1,1,1,5.3,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
295,48.0,6.7,90.0,5000.0,1,25.0,0,50.0,0.0,30.0,13.0,8.0,6.0,403.4,6.0,128.0,7.9,200.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
296,45.0,6.6,60.0,4050.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,6.0,384.7,6.0,128.0,10.2,240.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
298,62.0,6.4,120.0,5000.0,1,25.0,0,50.0,1.0,30.0,32.0,8.0,5.0,623.5,8.0,256.0,8.2,202.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,46.0,6.53,60.0,6000.0,1,18.0,0,48.0,0.0,30.0,8.0,8.0,11.0,253.6,4.0,128.0,9.6,198.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
300,62.0,6.5,120.0,4500.0,1,25.0,1,12.0,1.0,60.0,32.0,8.0,7.0,743.1,6.0,128.0,8.4,190.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
301,66.0,6.7,120.0,4500.0,1,25.0,1,12.0,1.0,24.0,10.0,8.0,7.0,684.45,8.0,128.0,7.8,186.0,0.0,1,1,1,1,5.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,79.0,6.67,120.0,6000.0,1,90.0,0,50.0,1.0,24.0,20.0,8.0,4.0,2065300.0,12.0,512.0,8.12,206.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,75.0,6.45,120.0,5110.0,1,66.0,1,50.0,1.0,60.0,8.0,12.0,7.0,1321200.0,12.0,512.0,9.85,239.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
305,58.0,6.7,120.0,5000.0,1,100.0,0,50.0,0.0,30.0,60.0,8.0,7.0,595.8,12.0,256.0,6.98,195.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
306,53.0,6.78,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,446.1,8.0,256.0,6.8,162.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
307,75.0,6.8,120.0,5050.0,1,100.0,1,50.0,1.0,60.0,13.0,8.0,7.0,929.2,12.0,512.0,8.4,220.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,65.0,6.6,120.0,5000.0,1,25.0,0,50.0,1.0,30.0,32.0,8.0,4.0,740.8,8.0,256.0,8.2,213.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,48.0,6.78,120.0,5000.0,1,20.0,0,64.0,0.0,30.0,13.0,8.0,6.0,412.6,8.0,256.0,8.3,198.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
310,75.0,6.6,120.0,4700.0,1,45.0,1,50.0,1.0,30.0,12.0,8.0,4.0,1515500.0,8.0,256.0,7.6,195.0,0.0,1,1,1,1,5.3,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,62.0,6.5,120.0,4500.0,1,25.0,1,12.0,1.0,60.0,32.0,8.0,7.0,743.1,6.0,128.0,8.4,190.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
312,66.0,6.7,120.0,4500.0,1,25.0,1,12.0,1.0,24.0,10.0,8.0,7.0,684.45,8.0,128.0,7.8,186.0,0.0,1,1,1,1,5.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,38.0,4.7,60.0,1821.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,10.0,528.4,2.0,64.0,7.3,148.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315,79.0,6.67,120.0,6000.0,1,90.0,0,50.0,1.0,24.0,20.0,8.0,4.0,2065300.0,12.0,512.0,8.12,206.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,75.0,6.45,120.0,5110.0,1,66.0,1,50.0,1.0,60.0,8.0,12.0,7.0,1321200.0,12.0,512.0,9.85,239.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
317,58.0,6.7,120.0,5000.0,1,100.0,0,50.0,0.0,30.0,60.0,8.0,7.0,595.8,12.0,256.0,6.98,195.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
318,53.0,6.78,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,446.1,8.0,256.0,6.8,162.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
319,75.0,6.8,120.0,5050.0,1,100.0,1,50.0,1.0,60.0,13.0,8.0,7.0,929.2,12.0,512.0,8.4,220.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
320,65.0,6.6,120.0,5000.0,1,25.0,0,50.0,1.0,30.0,32.0,8.0,4.0,740.8,8.0,256.0,8.2,213.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,48.0,6.78,120.0,5000.0,1,20.0,0,64.0,0.0,30.0,13.0,8.0,6.0,412.6,8.0,256.0,8.3,198.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
322,75.0,6.6,120.0,4700.0,1,45.0,1,50.0,1.0,30.0,12.0,8.0,4.0,1515500.0,8.0,256.0,7.6,195.0,0.0,1,1,1,1,5.3,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323,70.0,6.9,120.0,5000.0,1,45.0,1,108.0,1.0,24.0,40.0,8.0,7.0,728.9,12.0,128.0,8.8,220.0,0.0,1,1,1,1,5.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
324,43.0,6.1,60.0,2942.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,7.0,736.8,3.0,64.0,8.3,194.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
325,37.0,6.3,60.0,3750.0,1,18.0,0,20.0,0.0,60.0,24.0,8.0,12.0,229.7,4.0,64.0,7.6,172.0,0.0,1,1,1,1,4.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,83.0,6.5,120.0,3149.0,1,20.0,1,48.0,1.0,60.0,18.0,6.0,3.0,2123800.0,12.0,1.0,5.64,165.0,0.0,1,1,1,1,6.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
328,37.0,6.74,90.0,5000.0,0,30.0,0,32.0,0.0,30.0,5.0,8.0,12.0,252.6,4.0,128.0,7.84,187.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
329,42.0,6.74,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,263.6,8.0,256.0,7.84,188.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
330,50.0,6.67,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,364.8,8.0,128.0,7.85,183.5,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
331,53.0,6.78,120.0,5000.0,1,68.0,0,50.0,0.0,30.0,16.0,8.0,6.0,464.2,8.0,256.0,9.0,220.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
333,49.0,6.67,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,348.5,6.0,128.0,7.85,183.5,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
334,69.0,6.67,120.0,5000.0,1,120.0,0,200.0,1.0,24.0,20.0,8.0,4.0,1345300.0,12.0,256.0,8.6,205.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,71.0,6.74,120.0,4700.0,1,66.0,1,50.0,1.0,60.0,13.0,8.0,4.0,1255000.0,8.0,256.0,8.5,209.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
336,49.0,6.5,90.0,5000.0,1,25.0,0,50.0,1.0,30.0,13.0,8.0,6.0,402.9,6.0,128.0,8.3,195.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
337,47.0,6.47,60.0,5260.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,8.0,684.45,6.0,64.0,9.67,204.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,47.0,6.67,60.0,5020.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,8.0,402.6,6.0,64.0,8.8,209.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,21.0,5.0,60.0,2300.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,28.0,684.45,2.0,16.0,7.9,137.4,0.0,1,1,1,1,4.1,1.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
341,91.0,6.3,120.0,3988.0,1,40.0,1,48.0,1.0,60.0,18.0,6.0,3.0,2430600.0,12.0,1.0,8.75,204.0,0.0,1,1,1,1,6.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
342,58.0,6.67,120.0,5000.0,1,67.0,0,50.0,1.0,30.0,16.0,8.0,6.0,585.1,8.0,128.0,7.9,187.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,68.0,6.7,60.0,4325.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,684.45,6.0,128.0,7.8,203.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
344,49.0,6.4,60.0,4015.0,1,30.0,0,48.0,0.0,30.0,32.0,8.0,8.0,684.45,8.0,128.0,7.7,165.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
345,50.0,6.47,60.0,5260.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,8.0,684.45,6.0,128.0,9.67,204.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346,61.0,5.8,60.0,3046.0,1,18.0,1,12.0,1.0,60.0,12.0,6.0,7.0,1144400.0,4.0,256.0,8.1,188.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
