urun_id,urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
563,9.210340371976184,6.5,PLS,HD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,9.1,192.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
564,9.680406499268875,6.67,AMOLED,FHD+,120.0,4500.0,Var,120.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,,6.0,128.0,8.34,204.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
565,10.239995502805316,6.1,OLED,FHD+,60.0,3800.0,Var,22.5,Yok,50.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,652.1,8.0,128.0,8.5,175.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Var
567,10.063103271794445,6.4,Super AMOLED,QHD+,60.0,4000.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,8.0,8.0,10.0,445.2,6.0,128.0,8.8,201.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
568,10.736396675471232,6.8,AMOLED,FHD+,120.0,6500.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2170600.0,12.0,256.0,8.9,229.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
569,11.561706105284784,6.1,OLED,FHD+,120.0,3274.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1791300.0,8.0,512.0,8.25,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
570,11.075970463764202,6.2,Super AMOLED,HD+,120.0,4400.0,Var,25.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1513900.0,12.0,256.0,13.4,253.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
571,9.27891448913111,6.6,PLS,FHD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,8.0,186.9,4.0,128.0,9.1,201.0,Plastik,Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
572,9.158099260130491,6.55,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,6.0,,6.0,128.0,8.38,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
573,8.347879464774909,6.52,IPS LCD,HD+,60.0,4000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,3.0,32.0,8.8,190.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
574,8.818687928279045,6.7,IPS LCD,HD+,120.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,249.7,4.0,128.0,8.35,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Yok,Android,Var
575,9.210140351973516,6.78,IPS LCD,FHD+,120.0,5000.0,Var,18.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,437.6,8.0,128.0,7.7,187.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
577,9.210340371976184,6.6,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,270.7,8.0,128.0,8.75,,Plastik,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
578,8.811671616255069,6.8,IPS LCD,HD+,60.0,5150.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,273.4,8.0,256.0,9.8,210.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
580,8.961879012677683,6.71,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,146.2,4.0,128.0,8.32,200.0,Plastik,Yok,Var,Var,Var,Var,5.4,Yok,Android,Yok
581,8.589885876809678,6.52,IPS LCD,HD+,60.0,4500.0,,,Yok,48.0,Yok,,,8.0,8.0,12.0,,6.0,128.0,8.5,196.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
582,8.569869129511291,6.51,IPS LCD,HD+,60.0,3950.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.2,199.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
583,9.491604895944155,6.43,AMOLED,FHD+,90.0,5000.0,Var,33.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,397.5,8.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
585,9.472704636443673,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,9.67,204.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
588,8.006367567650246,2.45,TFT LCD,SD,60.0,1230.0,Yok,,Yok,5.0,Yok,480p,,,1.0,,,768.0,8.0,11.4,107.0,,Yok,Yok,Yok,Var,Var,2.1,Yok,BlackBerry OS,Yok
589,8.881558488638976,6.68,IPS LCD,HD+,90.0,5500.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,247.1,4.0,128.0,8.1,198.0,Plastik (Metalik Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
590,11.16323280235812,6.3,Dynamic AMOLED,HD+,120.0,4400.0,Var,25.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1770300.0,12.0,256.0,12.1,239.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
591,9.597709395814938,6.67,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,6.0,334.9,8.0,256.0,7.68,186.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
592,9.02401079378469,6.78,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,64.0,Yok,1440p (Quad HD) 2K,30.0,13.0,8.0,12.0,283.3,8.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,Var,Android,Var
594,9.38463311728228,6.5,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,400.4,6.0,128.0,8.4,200.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Yok
595,9.89520333294843,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,100.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,545.4,8.0,256.0,8.7,191.0,Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Yok
596,9.079665467131642,6.5,IPS LCD,FHD+,90.0,4600.0,Var,30.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,406.9,8.0,256.0,8.1,185.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
597,10.545342754497131,4.7,IPS LCD,HD+,60.0,2018.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,5.0,1354000.0,4.0,256.0,7.3,144.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
598,9.282850782994107,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,6.0,128.0,8.12,202.0,Cam,Yok,Var,Var,Var,Var,5.1,Var,Android,Var
599,9.798182590890704,6.62,AMOLED,FHD+,120.0,5000.0,Var,65.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,60.0,16.0,8.0,7.0,,12.0,256.0,8.96,199.8,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Yok
600,8.922279561145409,6.67,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,48.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,Cam,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
605,9.022419166371733,6.74,IPS LCD,HD+,90.0,5500.0,Var,15.0,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,6.0,256.0,8.19,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.4,Yok,Android,Var
607,10.434145214930487,6.7,AMOLED,QHD+,120.0,5000.0,Var,65.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1175000.0,12.0,256.0,8.18,189.0,Plastik (Metalik Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Yok
608,9.55393007636626,6.67,OLED,FHD+,120.0,4000.0,Var,66.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,,8.0,128.0,6.88,168.0,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
609,9.819072801393764,6.6,PLS,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,8.0,8.0,5.0,,6.0,128.0,8.4,198.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.1,Var,Android,Yok
610,8.474494436883122,6.52,IPS LCD,HD+,60.0,4500.0,Yok,,Yok,16.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.2,188.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
612,8.630521876723241,6.5,PLS,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,4.0,28.0,,3.0,32.0,9.1,206.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
615,8.839769322845338,6.53,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,141.9,3.0,64.0,9.0,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
616,9.210340371976184,6.53,IPS LCD,FHD+,60.0,4510.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,25.0,8.0,12.0,240.1,6.0,128.0,8.8,190.0,Cam,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
617,8.476419112414682,6.53,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,132.5,2.0,32.0,9.0,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
620,8.88010703289685,6.82,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,256.0,8.95,216.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
621,11.035374224028422,6.8,AMOLED,FHD+,120.0,6500.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2096100.0,12.0,256.0,8.9,229.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
622,9.346622353260958,6.67,AMOLED,FHD+,60.0,5000.0,Var,33.0,Yok,64.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,283.6,8.0,256.0,7.84,188.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
623,9.341982481027898,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,452.9,8.0,256.0,7.95,178.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Yok
624,9.02401079378469,6.51,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,8.19,183.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
626,10.308820318554131,6.67,AMOLED,FHD+,120.0,4700.0,Var,120.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,,12.0,256.0,8.5,210.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
627,8.710609638326888,6.7,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,48.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.7,207.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
629,9.392816916758878,6.5,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,7.0,,4.0,128.0,8.92,190.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.1,Var,Android,Yok
630,9.23446599458982,6.49,IPS LCD,FHD+,90.0,4300.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,8.95,190.0,,Var,Var,Var,Var,Var,5.1,Var,Android,Yok
637,8.736368881169062,5.0,IPS LCD,HD,60.0,2300.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,28.0,,2.0,16.0,7.9,137.4,Polikarbonat,Yok,Var,Var,Var,Var,4.1,Var,Android,Yok
638,9.349695275000323,6.7,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Var,1080p (Full HD),30.0,13.0,8.0,5.0,440.5,4.0,128.0,7.5,192.0,,Var,Var,Var,Var,Var,5.3,Var,Android,Var
639,8.686488608569949,6.7,IPS LCD,HD+,120.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,243.1,3.0,64.0,8.35,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Yok,Android,Var
640,9.615805480084347,6.67,AMOLED,FHD+,120.0,5000.0,Var,80.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,6.0,373.8,8.0,256.0,7.79,190.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
641,9.615805480084347,6.51,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,48.0,,1080p (Full HD),30.0,24.0,8.0,12.0,274.9,8.0,1.0,9.0,,,Yok,Var,Var,Var,Var,5.0,,Android,Yok
642,9.445414075182084,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,256.0,7.95,178.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
643,8.906260588914671,6.5,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.1,190.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
644,9.778880788108214,6.55,AMOLED,FHD+,120.0,4300.0,Var,67.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,598.1,8.0,256.0,7.29,173.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
645,9.063657736756419,6.58,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,7.0,382.5,4.0,128.0,8.9,200.0,,Var,Var,Var,Var,Var,5.1,,Android,Yok
646,9.210340371976184,6.5,PLS,HD+,60.0,5000.0,Yok,,Yok,48.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,210.8,4.0,64.0,9.1,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
647,8.405020637531672,6.26,IPS LCD,HD+,60.0,3800.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,5.0,8.0,28.0,137.2,4.0,64.0,9.25,214.5,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
648,11.407564949312402,6.1,OLED,FHD+,120.0,3095.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,7.65,204.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
650,8.318742252692399,5.0,TFT LCD,SD,60.0,2000.0,Yok,,Yok,5.0,Yok,720p (HD),30.0,2.0,4.0,28.0,,1.0,16.0,9.8,134.0,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
651,9.457200449907708,6.51,IPS LCD,HD+,60.0,5000.0,Var,18.0,Yok,13.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.4,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
652,9.925930319046618,6.67,IPS LCD,FHD+,60.0,5000.0,Var,22.5,Yok,48.0,Yok,1080p (Full HD),60.0,8.0,8.0,14.0,221.9,4.0,128.0,9.26,206.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
657,7.868445598152976,5.0,Super AMOLED,HD,60.0,2600.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,146.0,Plastik,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
658,8.4252971767117,5.5,Super AMOLED,HD,60.0,3100.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,2.0,6.0,28.0,,2.0,16.0,8.6,162.5,,Yok,Yok,Yok,Var,Var,4.0,Var,Android,Yok
659,11.187388242559194,6.82,AMOLED,QHD+,120.0,5400.0,Var,100.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,,24.0,1.0,9.15,220.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
661,8.923324744067562,6.6,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,128.0,8.4,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
662,9.349886638921156,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,428.6,8.0,256.0,8.25,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
663,8.699514748210191,6.51,IPS LCD,HD+,60.0,4500.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,4.0,12.0,,4.0,64.0,9.2,202.0,,Yok,Var,Var,Var,Var,,,Android,Yok
664,9.711115659888671,6.78,AMOLED,FHD+,120.0,5000.0,Var,44.0,Yok,64.0,Var,1080p (Full HD),60.0,16.0,8.0,6.0,480.2,8.0,256.0,7.89,177.0,,Var,Var,Var,Var,Var,5.1,Var,Android,Var
665,8.974744612722734,6.52,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,204.0,Cam,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
666,9.881047650686535,6.55,AMOLED,FHD+,120.0,4500.0,Var,67.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,658.9,8.0,256.0,7.23,171.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,
667,9.169522544113914,6.7,PLS,HD+,60.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,227.1,4.0,128.0,8.8,195.0,Plastik,Yok,Var,Var,Var,Var,5.3,Yok,Android,Yok
668,9.351760069949703,6.6,PLS,FHD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,128.0,8.8,195.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
669,8.669060695351373,6.53,IPS LCD,FHD+,60.0,4250.0,Var,18.0,Yok,64.0,Yok,,,25.0,8.0,12.0,,8.0,128.0,8.49,188.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
671,9.615805480084347,6.5,PLS,HD+,90.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,64.0,9.7,214.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
673,10.25547452508821,6.7,Dynamic AMOLED,FHD+,60.0,3300.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,7.0,,8.0,256.0,6.9,183.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
677,9.615805480084347,6.67,AMOLED,FHD+,120.0,5000.0,Var,80.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,6.0,365.1,8.0,256.0,7.79,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
678,9.252700383142242,6.67,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,265.3,6.0,128.0,7.64,185.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
679,9.179881164491475,6.74,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,241.8,6.0,128.0,8.09,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Yok,Android,Var
680,8.962776046120291,6.6,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,149.5,8.0,128.0,8.5,189.0,Plastik,Yok,Var,Var,Var,Var,,Yok,Android,Yok
681,9.957977631757798,6.7,AMOLED,FHD+,120.0,5000.0,Var,45.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,684.6,12.0,256.0,8.55,190.0,Plastik,Var,Var,Var,Var,Var,5.3,Var,Android,Var
682,8.748304912379623,6.51,IPS LCD,HD+,60.0,4300.0,Yok,,Yok,48.0,Yok,,,8.0,8.0,12.0,,6.0,128.0,8.5,217.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
683,10.647364918967778,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,512.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
684,11.225243392518447,6.7,OLED,FHD+,60.0,4325.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,,6.0,512.0,7.8,203.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
685,9.53249633228804,6.82,IPS LCD,HD+,90.0,6000.0,Var,18.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,417.1,8.0,128.0,8.7,212.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
686,8.987321812850125,6.78,IPS LCD,FHD+,60.0,6000.0,Yok,,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,265.5,4.0,128.0,9.08,205.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
687,10.12667110305036,6.78,IPS LCD,FHD+,90.0,4000.0,Var,66.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,,8.0,128.0,7.94,191.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
689,9.669749956979736,6.43,AMOLED,FHD+,90.0,4500.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,12.0,256.0,7.9,170.0,,Var,Var,Var,Var,Var,5.1,Var,Android,
690,9.281823473598047,6.51,IPS LCD,HD+,60.0,5000.0,Var,18.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.0,182.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
691,9.634302680518132,6.5,PLS,HD+,90.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,128.0,9.7,214.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
692,9.536040511615484,6.5,PLS,HD+,60.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,152.8,4.0,128.0,8.9,205.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
693,10.350784704892536,6.5,Super AMOLED,FHD+,120.0,4500.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,,8.0,256.0,8.4,190.0,Polimer (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
699,8.006367567650246,4.7,Super AMOLED,SD,60.0,2000.0,Yok,,Yok,5.0,Yok,720p (HD),30.0,2.0,4.0,,,1.0,8.0,8.4,130.0,Plastik,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
700,8.861069379588612,6.51,IPS LCD,HD+,,4000.0,,,Yok,13.0,Yok,,,5.0,8.0,28.0,,4.0,128.0,,,,Yok,Var,Var,Var,Var,,,Android,Yok
701,8.85366542803745,6.79,IPS LCD,HD+,60.0,5000.0,,,Yok,48.0,Yok,,,16.0,8.0,12.0,,8.0,128.0,8.6,,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
702,8.602186700545882,6.79,IPS LCD,HD+,60.0,5000.0,,,Yok,48.0,Yok,,,16.0,8.0,12.0,,4.0,128.0,8.6,,,Yok,Var,Var,Var,Var,5.0,,Android,Yok
703,9.147399507239015,6.68,IPS LCD,HD+,90.0,6000.0,Var,44.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,278.2,8.0,128.0,8.09,199.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
704,9.708141544619421,6.78,AMOLED,FHD+,120.0,5000.0,Var,45.0,Var,50.0,Var,1440p (Quad HD) 2K,30.0,50.0,8.0,6.0,444.8,8.0,256.0,7.75,180.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
705,9.945888779412279,6.7,OLED,FHD+,120.0,4500.0,Var,66.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,594.1,8.0,256.0,6.88,168.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
