urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_cozunurlugu_standardi,ekran_ekran_yenileme_hizi,ekran_ekran_dayanikliligi,batarya_batarya_kapasitesi_tipik,batarya_hizli_sarj,batarya_hizli_sarj_gucu_maks,batarya_kablosuz_sarj,kamera_kamera_cozunurlugu,kamera_optik_goruntu_sabitleyici_ois,kamera_video_kayit_cozunurlugu,kamera_video_fps_degeri,kamera_on_kamera_cozunurlugu,temel_donanim_cpu_cekirdegi,temel_donanim_cpu_uretim_teknolojisi,temel_donanim_antutu_puani_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalinlik,tasarim_agirlik,tasarim_govde_malzemesi_kapak,ag_baglantilari_5g,kablosuz_baglantilar_bluetooth_versiyonu,kablosuz_baglantilar_nfc,isletim_sistemi_isletim_sistemi,ozellikler_suya_dayaniklilik,ozellikler_suya_dayaniklilik_seviyesi,temel_donanim_yonga_seti_marka
20000.0,64.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass Victus,5100,Var,67.0,0,64,1.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,4,605.800 Puan,12.0,512,7.98,181.0,Plastik (Cam Görünümlü),Var,5.2,Var,Android,1.0,IPX4,Qualcomm
13069.0,46.0,6.67,IPS LCD,HD+,90,,5000,Var,45.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,6,334.900 Puan,8.0,128,7.68,186.0,,Yok,5.0,Var,Android,1.0,IPX4,Qualcomm
18619.6,60.0,6.78,AMOLED,FHD+,120,,6000,Var,70.0,0,108,0.0,1440p (Quad HD) 2K,30 fps,32.0,8 Çekirdek,6,439.200 Puan,12.0,256,7.88,195.0,Plastik (Cam Görünümlü),Var,5.3,Var,Android,1.0,IPX3,MediaTek
15868.18,57.0,6.67,AMOLED,FHD+,60,Corning Gorilla Glass 5,4700,Var,30.0,0,64,0.0,4320p (Ultra HD) 8K,30 fps,20.0,8 Çekirdek,7,756.200 Puan,8.0,256,8.9,219.0,Cam,Var,5.1,Var,Android,0.0,,Qualcomm
,66.0,6.7,Dynamic AMOLED,QHD+,120,Corning Gorilla Glass 6,4500,Var,25.0,1,12,1.0,4320p (Ultra HD) 8K,24 fps,10.0,8 Çekirdek,7,,8.0,128,7.8,186.0,Cam,Yok,5.0,Var,Android,1.0,IPX8,Samsung Exynos
,46.0,5.8,OLED,FHD+,60,,2716,Var,15.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,7.0,6 Çekirdek,10,623.200 Puan,3.0,64,7.7,174.0,Cam,Yok,5.0,Var,iOS,1.0,IPX7,Apple
62999.0,75.0,6.1,OLED,FHD+,60,Corning Ceramic Shield Glass,4005,Var,20.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.405.700 Puan,8.0,512,7.8,167.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
62999.0,74.0,6.42,AMOLED,FHD+,120,,5750,Var,70.0,1,50,1.0,2160p (Ultra HD) 4K,60 fps,32.0,8 Çekirdek,4,1.157.000 Puan,12.0,512,11.98,249.0,,Var,5.3,Var,Android,1.0,IPX4,MediaTek
6960.0,42.0,6.68,IPS LCD,HD+,90,,5500,Var,15.0,0,50,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,12,247.100 Puan,4.0,128,8.1,198.0,Plastik (Metalik Görünümlü),Yok,5.0,Yok,Android,1.0,IPX4,Unisoc
11800.0,45.0,6.74,IPS LCD,HD+,90,Corning Gorilla Glass 3,5000,Var,18.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,276.600 Puan,8.0,256,8.09,192.0,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,1.0,IPX2,MediaTek
11699.0,51.0,6.4,Super AMOLED,FHD+,90,Corning Gorilla Glass 5,5000,Var,67.0,0,108,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,6,427.200 Puan,8.0,256,7.95,178.0,,Yok,5.2,Var,Android,0.0,,MediaTek
9995.5,51.0,6.55,AMOLED,FHD+,90,Corning Gorilla Glass 5,4250,Var,33.0,0,64,0.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,8,411.900 Puan,6.0,128,6.81,157.0,Cam,Yok,5.1,Var,Android,0.0,,Qualcomm
19256.78,62.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass 5,5000,Var,67.0,0,200,1.0,1080p (Full HD),60 fps,16.0,8 Çekirdek,6,433.200 Puan,12.0,512,7.98,179.0,,Yok,5.3,Var,Android,1.0,IPX4,MediaTek
8299.0,44.0,6.67,IPS LCD,HD+,90,,5000,Var,45.0,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,273.000 Puan,8.0,128,7.64,185.0,,Yok,5.0,Var,Android,1.0,IPX4,MediaTek
22440.15,68.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass Victus,5000,Var,90.0,0,50,1.0,2160p (Ultra HD) 4K,60 fps,20.0,8 Çekirdek,4,1.628.600 Puan,8.0,256,7.8,179.0,Plastik (Cam Görünümlü),Var,5.4,Var,Android,1.0,IPX4,Qualcomm
9656.48,50.0,6.4,Super AMOLED,FHD+,90,Corning Gorilla Glass 5,5000,Var,67.0,0,108,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,6,427.200 Puan,8.0,128,7.95,178.0,,Yok,5.2,Var,Android,0.0,,MediaTek
8984.0,49.0,6.4,Super AMOLED,FHD+,90,Corning Gorilla Glass 5,5000,Var,33.0,0,50,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,6,408.000 Puan,8.0,128,7.95,178.0,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,0.0,,MediaTek
49584.46,67.0,6.1,OLED,FHD+,60,Corning Ceramic Shield Glass,3227,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.550.800 Puan,4.0,512,7.65,174.0,Cam,Var,5.0,Var,iOS,1.0,IPX8,Apple
,48.0,6.43,AMOLED,FHD+,60,,4310,Var,30.0,0,48,0.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,12,331.900 Puan,8.0,128,7.8,172.0,Plastik (Cam Görünümlü),Yok,5.1,Var,Android,0.0,,MediaTek
7496.16,45.0,6.67,IPS LCD,FHD+,60,Corning Gorilla Glass 5,5020,Var,18.0,0,48,0.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,8,396.000 Puan,4.0,64,8.8,209.0,Cam,Yok,5.0,Yok,Android,1.0,Sadece Sıçramalara Karşı (P2i),Qualcomm
2999.0,20.0,5.5,Super AMOLED,HD,60,,3000,Yok,,0,13,0.0,1080p (Full HD),30 fps,5.0,8 Çekirdek,28,,1.5,16,7.5,171.0,Plastik,Yok,4.1,Yok,Android,0.0,,Samsung Exynos
30347.8,69.0,6.77,AMOLED,FHD+,120,Vivo Shield Glass,6000,Var,90.0,0,50,1.0,2160p (Ultra HD) 4K,30 fps,50.0,8 Çekirdek,4,806.100 Puan,12.0,256,7.39,199.0,Cam | Plastik (Cam Görünümlü),Var,5.4,Var,Android,1.0,IPX9,Qualcomm
18996.48,63.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass Victus,5100,Var,67.0,0,64,1.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,4,605.800 Puan,12.0,256,7.98,181.0,Plastik (Cam Görünümlü),Var,5.2,Var,Android,1.0,IPX4,Qualcomm
16099.0,57.0,6.7,OLED,FHD+,120,Kunlun Glass,4500,Var,66.0,0,50,0.0,2160p (Ultra HD) 4K,30 fps,60.0,8 Çekirdek,6,590.900 Puan,8.0,256,6.88,168.0,,Yok,5.2,Var,Android,0.0,,Qualcomm
52499.0,68.0,6.1,OLED,FHD+,60,Corning Ceramic Shield Glass,3279,Var,20.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,5,1.381.900 Puan,6.0,512,7.8,172.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
17467.0,57.0,6.55,AMOLED,FHD+,120,Corning Gorilla Glass 5,4300,Var,67.0,0,108,0.0,2160p (Ultra HD) 4K,30 fps,32.0,8 Çekirdek,6,598.100 Puan,8.0,256,7.29,173.0,Cam,Var,5.2,Var,Android,0.0,,Qualcomm
15085.44,57.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass 5,5000,Var,67.0,0,108,0.0,1080p (Full HD),30 fps,16.0,8 Çekirdek,6,,8.0,256,8.12,205.0,Plastik (Cam Görünümlü),Var,5.1,Var,Android,1.0,IPX3,Qualcomm
16710.75,59.0,6.67,AMOLED,FHD+,120,Corning Gorilla Glass Victus,5000,Var,67.0,0,108,0.0,2160p (Ultra HD) 4K,30 fps,16.0,8 Çekirdek,6,808.800 Puan,8.0,128,8.8,203.0,Cam,Var,5.2,Var,Android,1.0,IPX3,MediaTek
3780.0,,5.5,IPS LCD,HD+,60,,3000,Yok,,0,8,0.0,1080p (Full HD),30 fps,5.0,4 Çekirdek,12,,2.0,32,9.95,172.0,Plastik,Yok,4.2,Yok,Android,0.0,,MediaTek
,77.0,6.8,Dynamic AMOLED,QHD+,120,Corning Gorilla Glass Victus+,5000,Var,45.0,1,108,1.0,4320p (Ultra HD) 8K,24 fps,40.0,8 Çekirdek,4,1.180.900 Puan,12.0,512,8.9,228.0,Cam,Var,5.2,Var,Android,1.0,IPX8,Qualcomm
9999.0,32.0,6.52,IPS LCD,HD+,60,,5000,Yok,,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,,4.0,64,8.4,190.0,Plastik (Cam Görünümlü),Yok,5.0,Yok,Android,0.0,,MediaTek
,40.0,6.53,IPS LCD,FHD+,60,Corning Gorilla Glass 5,5020,Var,18.0,0,48,0.0,1080p (Full HD),30 fps,13.0,8 Çekirdek,12,,3.0,64,8.9,199.0,Plastik (Cam Görünümlü),Yok,5.0,,Android,1.0,Sadece Sıçramalara Karşı,MediaTek
7999.0,44.0,6.53,IPS LCD,FHD+,60,Corning Gorilla Glass 5,4500,Var,18.0,0,64,0.0,2160p (Ultra HD) 4K,30 fps,20.0,8 Çekirdek,12,439.200 Puan,6.0,64,8.8,199.0,Cam,Yok,5.0,Var,Android,1.0,IPX2,MediaTek
,25.0,6.2,PLS,HD+,60,,4000,Yok,,0,13,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,,2.0,32,7.8,168.0,Plastik,Yok,4.2,Yok,Android,0.0,,MediaTek
46105.18,79.0,6.67,AMOLED,QHD+,120,Corning Gorilla Glass 7i,6000,Var,90.0,0,50,1.0,4320p (Ultra HD) 8K,24 fps,20.0,8 Çekirdek,4,2.065.300 Puan,12.0,512,8.12,206.0,Cam,Var,5.4,Var,Android,1.0,IPX8,Qualcomm
10599.0,49.0,6.7,IPS LCD,HD+,120,,5160,Var,45.0,0,50,0.0,1440p (Quad HD) 2K,30 fps,8.0,8 Çekirdek,12,280.300 Puan,8.0,256,7.7,188.0,Plastik (Cam Görünümlü),Yok,5.3,Var,Android,1.0,IPX4,MediaTek
6975.0,,6.78,IPS LCD,FHD+,120,,5000,Var,,0,64,0.0,1080p (Full HD),30 fps,13.0,8 Çekirdek,6,,8.0,256,8.35,,,Yok,5.2,Var,Android,0.0,,MediaTek
37995.34,65.0,6.7,Dynamic AMOLED,FHD+,120,Corning Gorilla Glass Victus,3700,Var,25.0,1,12,1.0,2160p (Ultra HD) 4K,60 fps,10.0,8 Çekirdek,4,1.258.400 Puan,8.0,128,6.9,187.0,Cam,Var,5.2,Var,Android,1.0,IPX8,Qualcomm
5347.44,,6.75,IPS LCD,HD+,90,,5000,,,0,48,0.0,,,16.0,8 Çekirdek,12,,4.0,128,8.6,,,Yok,5.0,,Android,,,Unisoc
97499.0,88.0,6.3,OLED,FHD+,120,Corning Ceramic Shield Glass (Gen2),3582,Var,25.0,1,48,1.0,2160p (Ultra HD) 4K,60 fps,12.0,6 Çekirdek,3,1.853.700 Puan,8.0,1,8.25,199.0,Cam,Var,5.3,Var,iOS,1.0,IPX8,Apple
5979.0,42.0,6.75,IPS LCD,HD+,90,,5200,Var,22.5,0,50,0.0,1080p (Full HD),30 fps,8.0,8 Çekirdek,12,222.200 Puan,6.0,128,8.3,204.0,Plastik,Yok,5.2,Var,Android,0.0,,Unisoc
13942.04,50.0,6.5,Super AMOLED,FHD+,90,,6000,Var,25.0,0,50,0.0,1080p (Full HD),30 fps,13.0,8 Çekirdek,6,370.300 Puan,4.0,128,9.3,217.0,Plastik,Var,5.3,Var,Android,0.0,,MediaTek
62769.7,77.0,6.7,AMOLED,QHD+,120,Corning Gorilla Glass Victus,5000,Var,100.0,0,50,1.0,4320p (Ultra HD) 8K,24 fps,16.0,8 Çekirdek,4,1.516.900 Puan,16.0,256,8.53,205.0,Cam,Var,5.3,Var,Android,1.0,IPX4,Qualcomm
,61.0,6.8,AMOLED,FHD+,120,Corning Gorilla Glass Victus,5160,Var,45.0,0,64,1.0,2160p (Ultra HD) 4K,60 fps,32.0,8 Çekirdek,4,,8.0,256,8.9,210.5,Plastik (Cam Görünümlü),Var,5.0,Var,Android,0.0,,MediaTek
